,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
293,D9,2,fasttext,10,i2q,exact,0.9059792027729636,0.0034081463009143806,5.312728643417358
294,D9,2,glove,1,i2q,exact,0.7318024263431543,0.027529216175248155,0.7745108604431152
295,D9,2,glove,5,i2q,exact,0.8206239168110918,0.006174107215621078,2.6917226314544678
296,D9,2,glove,10,i2q,exact,0.8539861351819757,0.003212556843186152,5.328283786773682
297,D9,2,bert,1,i2q,exact,0.4020797227036395,0.015125584730983,0.8214726448059082
298,D9,2,bert,5,i2q,exact,0.5307625649913345,0.003993284761951331,2.747337818145752
299,D9,2,bert,10,i2q,exact,0.5775563258232236,0.002172672892931071,5.388807773590088
300,D9,2,distilbert,1,i2q,exact,0.5450606585788561,0.020504294818509284,0.8344149589538574
301,D9,2,distilbert,5,i2q,exact,0.6854419410745234,0.00515704203543429,2.7852425575256348
302,D9,2,distilbert,10,i2q,exact,0.7413344887348353,0.0027887796847749905,5.34938383102417
303,D9,2,roberta,1,i2q,exact,0.5736568457538995,0.02158003683601454,0.8043465614318848
304,D9,2,roberta,5,i2q,exact,0.6798093587521664,0.005114664319593174,2.713794469833374
305,D9,2,roberta,10,i2q,exact,0.729636048526863,0.002744772056786139,5.378098011016846
306,D9,2,xlnet,1,i2q,exact,0.07365684575389948,0.002770850651149903,0.8170158863067627
307,D9,2,xlnet,5,i2q,exact,0.1061525129982669,0.0007986569523902662,2.7742598056793213
308,D9,2,xlnet,10,i2q,exact,0.12478336221837089,0.00046941469854774827,5.270928382873535
309,D9,2,albert,1,i2q,exact,0.0632582322357019,0.002379671735693446,0.8297021389007568
310,D9,2,albert,5,i2q,exact,0.1061525129982669,0.0007986569523902662,2.7383859157562256
311,D9,2,albert,10,i2q,exact,0.1369150779896014,0.0005150522386843349,5.3101606369018555
312,D9,2,smpnet,1,i2q,exact,0.9692374350086655,0.036461134744837254,0.8371806144714355
313,D9,2,smpnet,5,i2q,exact,0.9861351819757366,0.0074193600964908,2.7241411209106445
314,D9,2,smpnet,10,i2q,exact,0.9900346620450606,0.0037243492575750165,5.361501693725586
315,D9,2,st5,1,i2q,exact,0.9848353552859619,0.03704790311802194,0.8580029010772705
316,D9,2,st5,5,i2q,exact,0.9956672443674177,0.00749107623099115,2.736610174179077
317,D9,2,st5,10,i2q,exact,0.9982668977469671,0.003755317588381986,5.369867324829102
318,D9,2,sdistilroberta,1,i2q,exact,0.9753032928942807,0.03668932244552019,0.8155896663665771
319,D9,2,sdistilroberta,5,i2q,exact,0.9917677642980935,0.007461737812331916,2.7273316383361816
320,D9,2,sdistilroberta,10,i2q,exact,0.9930675909878682,0.0037357586426091634,5.274242401123047
321,D9,2,sminilm,1,i2q,exact,0.9735701906412478,0.03662412595961078,0.8100507259368896
322,D9,2,sminilm,5,i2q,exact,0.9913344887348353,0.007458477988036445,2.736133337020874
323,D9,2,sminilm,10,i2q,exact,0.9939341421143848,0.0037390184669046336,5.303353548049927
324,D10,2,word2vec,1,i2q,exact,0.26142675939290555,0.2578293503580364,0.43907809257507324
325,D10,2,word2vec,5,i2q,exact,0.3341206315881555,0.06590458114054007,1.0391340255737305
326,D10,2,word2vec,10,i2q,exact,0.3614136377553252,0.03564403416443793,1.954235553741455
327,D10,2,fasttext,1,i2q,exact,0.058260070856842934,0.05745837287550686,0.39422035217285156
328,D10,2,fasttext,5,i2q,exact,0.08695271836591874,0.01715123802950565,1.1167256832122803
329,D10,2,fasttext,10,i2q,exact,0.10247998950268994,0.010106979553101544,1.9795722961425781
330,D10,2,glove,1,i2q,exact,0.10855968158159472,0.1070658269346907,0.39391183853149414
331,D10,2,glove,5,i2q,exact,0.151642391637143,0.0299111379518592,1.1025376319885254
332,D10,2,glove,10,i2q,exact,0.1713685867996326,0.016901043913381073,2.0459351539611816
333,D10,2,bert,1,i2q,exact,0.0047237895289332105,0.004658786989905962,0.43454933166503906
334,D10,2,bert,5,i2q,exact,0.012640510869089796,0.0024933137779311536,1.1278481483459473
335,D10,2,bert,10,i2q,exact,0.019638717578620478,0.0019368475541368304,2.085005760192871
336,D10,2,distilbert,1,i2q,exact,0.015483532344836636,0.015270468466913985,0.4413886070251465
337,D10,2,distilbert,5,i2q,exact,0.032804093950925074,0.0064705374859805025,1.1184375286102295
338,D10,2,distilbert,10,i2q,exact,0.045532082403884004,0.0044905530152704685,2.0313427448272705
339,D10,2,roberta,1,i2q,exact,0.022744171805974718,0.02243119661806574,0.4364657402038574
340,D10,2,roberta,5,i2q,exact,0.04321392643135197,0.008523854714864982,1.1099357604980469
341,D10,2,roberta,10,i2q,exact,0.05690416830687137,0.005612112846173756,2.0817480087280273
342,D10,2,xlnet,1,i2q,exact,0.0005248655032148012,0.0005176429988784402,0.46427226066589355
343,D10,2,xlnet,5,i2q,exact,0.0014871189257752702,0.00029333103269778277,1.1074984073638916
344,D10,2,xlnet,10,i2q,exact,0.0019682456370555047,0.00019411612457941507,2.043715476989746
345,D10,2,albert,1,i2q,exact,0.000568604295149368,0.0005607799154516435,0.44046497344970703
346,D10,2,albert,5,i2q,exact,0.0012684249661024363,0.00025019411612457943,1.1191434860229492
347,D10,2,albert,10,i2q,exact,0.002449372348335739,0.00024156673280993876,2.046135187149048
348,D10,2,smpnet,1,i2q,exact,0.2658443773782968,0.26218617893192997,0.44481539726257324
349,D10,2,smpnet,5,i2q,exact,0.36884923238420153,0.07275472349236477,1.1085431575775146
350,D10,2,smpnet,10,i2q,exact,0.4067270261995364,0.04011301872142179,2.063830852508545
351,D10,2,st5,1,i2q,exact,0.3981542229803613,0.3926753515658701,0.4370841979980469
352,D10,2,st5,5,i2q,exact,0.5000218693959673,0.09862824605297213,1.1156013011932373
353,D10,2,st5,10,i2q,exact,0.5327822245549578,0.052545078077818996,2.05534291267395
354,D10,2,sdistilroberta,1,i2q,exact,0.24865503214801207,0.24523337071866103,0.435333251953125
355,D10,2,sdistilroberta,5,i2q,exact,0.3420810917202467,0.06747476490380468,1.1578834056854248
356,D10,2,sdistilroberta,10,i2q,exact,0.37974019157590866,0.03745147096885515,2.033820152282715
357,D10,2,sminilm,1,i2q,exact,0.29777369549053057,0.2936761280303684,0.40117359161376953
358,D10,2,sminilm,5,i2q,exact,0.4041464374753969,0.07971702182727979,1.0695171356201172
359,D10,2,sminilm,10,i2q,exact,0.44727288632287976,0.044111810887757744,2.0128087997436523
