,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
1828,D5,0,smpnet,5,q2i,exact,0.46455223880597013,0.019460726846424383,0.16758084297180176
1829,D5,0,smpnet,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.19133472442626953
1830,D5,0,smpnet,5,q2i,approx,0.3666044776119403,0.015357561547479484,0.6463148593902588
1831,D5,0,smpnet,5,i2q,approx,0.20988805970149255,0.005761843790012804,0.45726919174194336
1832,D5,0,smpnet,10,q2i,exact,0.4673507462686567,0.009788980070339976,0.17483901977539062
1833,D5,0,smpnet,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.2053847312927246
1834,D5,0,smpnet,10,q2i,approx,0.36847014925373134,0.007717858538491598,0.6442580223083496
1835,D5,0,smpnet,10,i2q,approx,0.21082089552238806,0.0028937259923175417,0.46183180809020996
1836,D5,0,st5,1,q2i,exact,0.4626865671641791,0.09691285658460336,0.1429760456085205
1837,D5,0,st5,1,i2q,exact,0.4608208955223881,0.06325224071702945,0.14208745956420898
1838,D5,0,st5,1,q2i,approx,0.25279850746268656,0.05295037123876514,0.6682572364807129
1839,D5,0,st5,1,i2q,approx,0.04011194029850746,0.005505761843790013,0.47084951400756836
1840,D5,0,st5,5,q2i,exact,0.4664179104477612,0.019538882375928098,0.15956735610961914
1841,D5,0,st5,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.18324589729309082
1842,D5,0,st5,5,q2i,approx,0.2537313432835821,0.010629152012504885,0.6796741485595703
1843,D5,0,st5,5,i2q,approx,0.041044776119402986,0.0011267605633802818,0.477750301361084
1844,D5,0,st5,10,q2i,exact,0.4673507462686567,0.009788980070339976,0.19255518913269043
1845,D5,0,st5,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.22970008850097656
1846,D5,0,st5,10,q2i,approx,0.25466417910447764,0.005334114888628371,0.6773836612701416
1847,D5,0,st5,10,i2q,approx,0.04197761194029851,0.0005761843790012804,0.475156307220459
1848,D5,0,sdistilroberta,1,q2i,exact,0.4608208955223881,0.0965220789370848,0.1390225887298584
1849,D5,0,sdistilroberta,1,i2q,exact,0.45988805970149255,0.06312419974391806,0.13710856437683105
1850,D5,0,sdistilroberta,1,q2i,approx,0.29757462686567165,0.06232903477921063,0.6255300045013428
1851,D5,0,sdistilroberta,1,i2q,approx,0.1921641791044776,0.026376440460947503,0.4446370601654053
1852,D5,0,sdistilroberta,5,q2i,exact,0.46548507462686567,0.01949980461117624,0.14792394638061523
1853,D5,0,sdistilroberta,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.1638343334197998
1854,D5,0,sdistilroberta,5,q2i,approx,0.2994402985074627,0.012543962485345839,0.6304700374603271
1855,D5,0,sdistilroberta,5,i2q,approx,0.1958955223880597,0.005377720870678617,0.44875049591064453
1856,D5,0,sdistilroberta,10,q2i,exact,0.4673507462686567,0.009788980070339976,0.17463898658752441
1857,D5,0,sdistilroberta,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.20679950714111328
1858,D5,0,sdistilroberta,10,q2i,approx,0.3003731343283582,0.006291520125048847,0.6474981307983398
1859,D5,0,sdistilroberta,10,i2q,approx,0.1958955223880597,0.0026888604353393084,0.46403980255126953
1860,D5,0,sminilm,1,q2i,exact,0.4608208955223881,0.0965220789370848,0.09593653678894043
1861,D5,0,sminilm,1,i2q,exact,0.46175373134328357,0.06338028169014084,0.0971829891204834
1862,D5,0,sminilm,1,q2i,approx,0.22201492537313433,0.04650254005470887,0.30553436279296875
1863,D5,0,sminilm,1,i2q,approx,0.061567164179104475,0.008450704225352112,0.21916460990905762
1864,D5,0,sminilm,5,q2i,exact,0.46548507462686567,0.01949980461117624,0.10807037353515625
1865,D5,0,sminilm,5,i2q,exact,0.4664179104477612,0.012804097311139564,0.12381911277770996
1866,D5,0,sminilm,5,q2i,approx,0.22294776119402984,0.00933958577569363,0.31116747856140137
1867,D5,0,sminilm,5,i2q,approx,0.061567164179104475,0.0016901408450704226,0.22568297386169434
1868,D5,0,sminilm,10,q2i,exact,0.4673507462686567,0.009788980070339976,0.1316237449645996
1869,D5,0,sminilm,10,i2q,exact,0.4664179104477612,0.006402048655569782,0.15967202186584473
1870,D5,0,sminilm,10,q2i,approx,0.2248134328358209,0.004708870652598672,0.31769824028015137
1871,D5,0,sminilm,10,i2q,approx,0.0625,0.0008578745198463509,0.23592734336853027
1872,D5,1,word2vec,1,q2i,exact,0.373134328358209,0.07815552950371239,0.07911515235900879
1873,D5,1,word2vec,1,i2q,exact,0.5111940298507462,0.07016645326504481,0.0813443660736084
1874,D5,1,word2vec,1,q2i,approx,0.24253731343283583,0.050801094177413054,0.1450638771057129
1875,D5,1,word2vec,1,i2q,approx,0.40951492537313433,0.056209987195902686,0.10264253616333008
1876,D5,1,word2vec,5,q2i,exact,0.49347014925373134,0.020672137553731925,0.09171557426452637
1877,D5,1,word2vec,5,i2q,exact,0.5214552238805971,0.014314980793854033,0.1085062026977539
1878,D5,1,word2vec,5,q2i,approx,0.33302238805970147,0.013950762016412661,0.15175795555114746
1879,D5,1,word2vec,5,i2q,approx,0.42257462686567165,0.011600512163892445,0.10968232154846191
1880,D5,1,word2vec,10,q2i,exact,0.5083955223880597,0.010648690894880812,0.11667299270629883
1881,D5,1,word2vec,10,i2q,exact,0.5279850746268657,0.007247119078104994,0.14548826217651367
1882,D5,1,word2vec,10,q2i,approx,0.34328358208955223,0.007190308714341539,0.15738606452941895
1883,D5,1,word2vec,10,i2q,approx,0.4244402985074627,0.005825864276568502,0.11845612525939941
1884,D5,1,fasttext,1,q2i,exact,0.3787313432835821,0.07932786244626808,0.07848930358886719
1885,D5,1,fasttext,1,i2q,exact,0.5223880597014925,0.07170294494238157,0.0811009407043457
1886,D5,1,fasttext,1,q2i,approx,0.26399253731343286,0.05529503712387651,0.14282679557800293
1887,D5,1,fasttext,1,i2q,approx,0.3582089552238806,0.04916773367477593,0.10104179382324219
1888,D5,1,fasttext,5,q2i,exact,0.49906716417910446,0.020906604142243063,0.09330296516418457
1889,D5,1,fasttext,5,i2q,exact,0.5279850746268657,0.014494238156209987,0.1083834171295166
1890,D5,1,fasttext,5,q2i,approx,0.34701492537313433,0.014536928487690504,0.14820289611816406
1891,D5,1,fasttext,5,i2q,approx,0.36100746268656714,0.009910371318822024,0.10742449760437012
1892,D5,1,fasttext,10,q2i,exact,0.5149253731343284,0.01078546307151231,0.11810016632080078
1893,D5,1,fasttext,10,i2q,exact,0.5298507462686567,0.007272727272727273,0.1450507640838623
1894,D5,1,fasttext,10,q2i,approx,0.36007462686567165,0.007542008597108245,0.15436840057373047
1895,D5,1,fasttext,10,i2q,approx,0.3628731343283582,0.004980793854033291,0.11678171157836914
1896,D5,1,glove,1,q2i,exact,0.3628731343283582,0.0760062524423603,0.079498291015625
1897,D5,1,glove,1,i2q,exact,0.5018656716417911,0.06888604353393085,0.08181285858154297
1898,D5,1,glove,1,q2i,approx,0.043843283582089554,0.009183274716686205,0.16968679428100586
1899,D5,1,glove,1,i2q,approx,0.08861940298507463,0.012163892445582587,0.12466692924499512
1900,D5,1,glove,5,q2i,exact,0.4869402985074627,0.020398593200468933,0.09178805351257324
1901,D5,1,glove,5,i2q,exact,0.5214552238805971,0.014314980793854033,0.10816168785095215
1902,D5,1,glove,5,q2i,approx,0.06716417910447761,0.002813599062133646,0.17424774169921875
1903,D5,1,glove,5,i2q,approx,0.10167910447761194,0.0027912932138284253,0.13224244117736816
1904,D5,1,glove,10,q2i,exact,0.5074626865671642,0.010629152012504885,0.11637187004089355
1905,D5,1,glove,10,i2q,exact,0.5242537313432836,0.007195902688860435,0.14412522315979004
1906,D5,1,glove,10,q2i,approx,0.07182835820895522,0.0015044939429464635,0.18062949180603027
1907,D5,1,glove,10,i2q,approx,0.10261194029850747,0.0014084507042253522,0.14051604270935059
1908,D5,1,bert,1,q2i,exact,0.3666044776119403,0.07678780773739742,0.13239192962646484
1909,D5,1,bert,1,i2q,exact,0.5121268656716418,0.07029449423815622,0.13151335716247559
1910,D5,1,bert,1,q2i,approx,0.33488805970149255,0.07014458772958186,0.3386991024017334
1911,D5,1,bert,1,i2q,approx,0.5111940298507462,0.07016645326504481,0.21891117095947266
1912,D5,1,bert,5,q2i,exact,0.48507462686567165,0.02032043767096522,0.14339232444763184
1913,D5,1,bert,5,i2q,exact,0.5149253731343284,0.01413572343149808,0.1602461338043213
1914,D5,1,bert,5,q2i,approx,0.4458955223880597,0.01867917155138726,0.34670352935791016
1915,D5,1,bert,5,i2q,approx,0.5121268656716418,0.014058898847631241,0.22775697708129883
1916,D5,1,bert,10,q2i,exact,0.49906716417910446,0.010453302071121532,0.1707625389099121
1917,D5,1,bert,10,i2q,exact,0.5186567164179104,0.007119078104993598,0.20656561851501465
1918,D5,1,bert,10,q2i,approx,0.46921641791044777,0.009828057835091832,0.36800503730773926
1919,D5,1,bert,10,i2q,approx,0.5149253731343284,0.00706786171574904,0.23001527786254883
1920,D5,1,distilbert,1,q2i,exact,0.37033582089552236,0.07756936303243454,0.13117170333862305
1921,D5,1,distilbert,1,i2q,exact,0.5130597014925373,0.07042253521126761,0.13170242309570312
1922,D5,1,distilbert,1,q2i,approx,0.3423507462686567,0.07170769831965612,0.34098243713378906
1923,D5,1,distilbert,1,i2q,approx,0.5130597014925373,0.07042253521126761,0.21346116065979004
1924,D5,1,distilbert,5,q2i,exact,0.4869402985074627,0.020398593200468933,0.14013171195983887
1925,D5,1,distilbert,5,i2q,exact,0.5158582089552238,0.014161331626120358,0.1600630283355713
1926,D5,1,distilbert,5,q2i,approx,0.457089552238806,0.019148104728409537,0.3478856086730957
1927,D5,1,distilbert,5,i2q,approx,0.5149253731343284,0.01413572343149808,0.22026443481445312
1928,D5,1,distilbert,10,q2i,exact,0.5055970149253731,0.010590074247753028,0.1657400131225586
1929,D5,1,distilbert,10,i2q,exact,0.519589552238806,0.007131882202304737,0.19817805290222168
1930,D5,1,distilbert,10,q2i,approx,0.47947761194029853,0.010042985541227041,0.3557908535003662
1931,D5,1,distilbert,10,i2q,approx,0.519589552238806,0.007131882202304737,0.2300729751586914
1932,D5,1,roberta,1,q2i,exact,0.37593283582089554,0.07874169597499023,0.13136005401611328
1933,D5,1,roberta,1,i2q,exact,0.5205223880597015,0.07144686299615877,0.1313152313232422
1934,D5,1,roberta,1,q2i,approx,0.2332089552238806,0.04884720593982024,0.33393120765686035
1935,D5,1,roberta,1,i2q,approx,0.18190298507462688,0.02496798975672215,0.26215529441833496
1936,D5,1,roberta,5,q2i,exact,0.49720149253731344,0.02082844861273935,0.14064645767211914
1937,D5,1,roberta,5,i2q,exact,0.5270522388059702,0.014468629961587707,0.15855717658996582
1938,D5,1,roberta,5,q2i,approx,0.29850746268656714,0.012504884720593983,0.3441898822784424
1939,D5,1,roberta,5,i2q,approx,0.1837686567164179,0.005044814340588988,0.2710280418395996
1940,D5,1,roberta,10,q2i,exact,0.5121268656716418,0.010726846424384526,0.16787433624267578
1941,D5,1,roberta,10,i2q,exact,0.5317164179104478,0.007298335467349552,0.20345020294189453
1942,D5,1,roberta,10,q2i,approx,0.30597014925373134,0.0064087534193044155,0.35246896743774414
1943,D5,1,roberta,10,i2q,approx,0.1875,0.0025736235595390524,0.28157520294189453
1944,D5,1,xlnet,1,q2i,exact,0.3666044776119403,0.07678780773739742,0.13516545295715332
1945,D5,1,xlnet,1,i2q,exact,0.5027985074626866,0.06901408450704226,0.1334974765777588
1946,D5,1,xlnet,1,q2i,approx,0.33955223880597013,0.07112153184837827,0.34726858139038086
1947,D5,1,xlnet,1,i2q,approx,0.5027985074626866,0.06901408450704226,0.2157132625579834
1948,D5,1,xlnet,5,q2i,exact,0.4841417910447761,0.020281359906213364,0.147507905960083
1949,D5,1,xlnet,5,i2q,exact,0.5083955223880597,0.013956466069142125,0.16011619567871094
1950,D5,1,xlnet,5,q2i,approx,0.4412313432835821,0.01848378272762798,0.34980249404907227
1951,D5,1,xlnet,5,i2q,approx,0.5065298507462687,0.013905249679897567,0.2207496166229248
1952,D5,1,xlnet,10,q2i,exact,0.498134328358209,0.010433763188745603,0.16575264930725098
1953,D5,1,xlnet,10,i2q,exact,0.5093283582089553,0.0069910371318822025,0.2031707763671875
1954,D5,1,xlnet,10,q2i,approx,0.4542910447761194,0.009515435717076984,0.3583385944366455
1955,D5,1,xlnet,10,i2q,approx,0.5083955223880597,0.0069782330345710625,0.2354447841644287
1956,D5,1,albert,1,q2i,exact,0.3666044776119403,0.07678780773739742,0.13550376892089844
1957,D5,1,albert,1,i2q,exact,0.5065298507462687,0.06952624839948783,0.13117671012878418
1958,D5,1,albert,1,q2i,approx,0.332089552238806,0.06955842125830403,0.337691068649292
1959,D5,1,albert,1,i2q,approx,0.49720149253731344,0.06824583866837387,0.2134089469909668
1960,D5,1,albert,5,q2i,exact,0.4822761194029851,0.020203204376709652,0.1422865390777588
1961,D5,1,albert,5,i2q,exact,0.5102611940298507,0.014007682458386683,0.16129541397094727
1962,D5,1,albert,5,q2i,approx,0.4468283582089552,0.018718249316139118,0.3459932804107666
1963,D5,1,albert,5,i2q,approx,0.49720149253731344,0.013649167733674776,0.22231054306030273
1964,D5,1,albert,10,q2i,exact,0.4962686567164179,0.010394685423993747,0.16894149780273438
1965,D5,1,albert,10,i2q,exact,0.5130597014925373,0.007042253521126761,0.20643949508666992
1966,D5,1,albert,10,q2i,approx,0.46361940298507465,0.009710824540836265,0.35780930519104004
1967,D5,1,albert,10,i2q,approx,0.498134328358209,0.006837387964148528,0.23549365997314453
1968,D5,1,smpnet,1,q2i,exact,0.37966417910447764,0.07952325127002735,0.13124465942382812
1969,D5,1,smpnet,1,i2q,exact,0.5270522388059702,0.07234314980793854,0.13099431991577148
1970,D5,1,smpnet,1,q2i,approx,0.375,0.07854630715123095,0.3214883804321289
1971,D5,1,smpnet,1,i2q,approx,0.5270522388059702,0.07234314980793854,0.22940492630004883
1972,D5,1,smpnet,5,q2i,exact,0.5,0.02094568190699492,0.14337730407714844
1973,D5,1,smpnet,5,i2q,exact,0.5307835820895522,0.014571062740076825,0.16072440147399902
1974,D5,1,smpnet,5,q2i,approx,0.4925373134328358,0.02063305978898007,0.32060813903808594
1975,D5,1,smpnet,5,i2q,approx,0.5298507462686567,0.014545454545454545,0.23208141326904297
1976,D5,1,smpnet,10,q2i,exact,0.5167910447761194,0.010824540836264166,0.16927170753479004
1977,D5,1,smpnet,10,i2q,exact,0.5326492537313433,0.007311139564660692,0.19993233680725098
1978,D5,1,smpnet,10,q2i,approx,0.5149253731343284,0.01078546307151231,0.3351173400878906
1979,D5,1,smpnet,10,i2q,approx,0.5335820895522388,0.007323943661971831,0.24554800987243652
1980,D5,1,st5,1,q2i,exact,0.38619402985074625,0.08089097303634232,0.13255739212036133
1981,D5,1,st5,1,i2q,exact,0.5298507462686567,0.07272727272727272,0.13321304321289062
1982,D5,1,st5,1,q2i,approx,0.35261194029850745,0.0738569753810082,0.37578296661376953
1983,D5,1,st5,1,i2q,approx,0.49720149253731344,0.06824583866837387,0.25076961517333984
1984,D5,1,st5,5,q2i,exact,0.5027985074626866,0.02106291520125049,0.14240026473999023
1985,D5,1,st5,5,i2q,exact,0.5317164179104478,0.014596670934699104,0.16147327423095703
1986,D5,1,st5,5,q2i,approx,0.45149253731343286,0.0189136381398984,0.3788011074066162
1987,D5,1,st5,5,i2q,approx,0.498134328358209,0.013674775928297056,0.25868940353393555
1988,D5,1,st5,10,q2i,exact,0.5177238805970149,0.010844079718640093,0.17012929916381836
1989,D5,1,st5,10,i2q,exact,0.5326492537313433,0.007311139564660692,0.20471620559692383
1990,D5,1,st5,10,q2i,approx,0.47201492537313433,0.009886674482219616,0.3915069103240967
1991,D5,1,st5,10,i2q,approx,0.5,0.006862996158770807,0.2637062072753906
1992,D5,1,sdistilroberta,1,q2i,exact,0.3805970149253731,0.07971864009378664,0.13037109375
1993,D5,1,sdistilroberta,1,i2q,exact,0.5298507462686567,0.07272727272727272,0.13479948043823242
1994,D5,1,sdistilroberta,1,q2i,approx,0.3628731343283582,0.0760062524423603,0.3263559341430664
1995,D5,1,sdistilroberta,1,i2q,approx,0.5279850746268657,0.07247119078104994,0.23686456680297852
1996,D5,1,sdistilroberta,5,q2i,exact,0.498134328358209,0.020867526377491206,0.14522600173950195
1997,D5,1,sdistilroberta,5,i2q,exact,0.5326492537313433,0.014622279129321384,0.16518211364746094
1998,D5,1,sdistilroberta,5,q2i,approx,0.47294776119402987,0.01981242672919109,0.3290863037109375
1999,D5,1,sdistilroberta,5,i2q,approx,0.5289179104477612,0.014519846350832265,0.23389029502868652
2000,D5,1,sdistilroberta,10,q2i,exact,0.5149253731343284,0.01078546307151231,0.17006587982177734
2001,D5,1,sdistilroberta,10,i2q,exact,0.5335820895522388,0.007323943661971831,0.19991016387939453
2002,D5,1,sdistilroberta,10,q2i,approx,0.4878731343283582,0.010218835482610395,0.3377969264984131
2003,D5,1,sdistilroberta,10,i2q,approx,0.5298507462686567,0.007272727272727273,0.24229860305786133
2004,D5,1,sminilm,1,q2i,exact,0.3824626865671642,0.0801094177413052,0.10056734085083008
2005,D5,1,sminilm,1,i2q,exact,0.5289179104477612,0.07259923175416133,0.10264945030212402
2006,D5,1,sminilm,1,q2i,approx,0.3712686567164179,0.07776475185619383,0.16405677795410156
2007,D5,1,sminilm,1,i2q,approx,0.5242537313432836,0.07195902688860435,0.13231921195983887
2008,D5,1,sminilm,5,q2i,exact,0.5018656716417911,0.021023837436498632,0.11809015274047852
2009,D5,1,sminilm,5,i2q,exact,0.5307835820895522,0.014571062740076825,0.13860464096069336
2010,D5,1,sminilm,5,q2i,approx,0.4822761194029851,0.020203204376709652,0.1710803508758545
2011,D5,1,sminilm,5,i2q,approx,0.5242537313432836,0.01439180537772087,0.14018964767456055
2012,D5,1,sminilm,10,q2i,exact,0.519589552238806,0.01088315748339195,0.149245023727417
2013,D5,1,sminilm,10,i2q,exact,0.5326492537313433,0.007311139564660692,0.18684792518615723
2014,D5,1,sminilm,10,q2i,approx,0.498134328358209,0.010433763188745603,0.18134379386901855
2015,D5,1,sminilm,10,i2q,approx,0.5279850746268657,0.007247119078104994,0.15594792366027832
2016,D5,2,word2vec,1,q2i,exact,0.4430970149253731,0.09280969128565845,0.08618807792663574
2017,D5,2,word2vec,1,i2q,exact,0.4766791044776119,0.06542893725992317,0.0907735824584961
2018,D5,2,word2vec,1,q2i,approx,0.2835820895522388,0.059398202422821414,0.07548260688781738
2019,D5,2,word2vec,1,i2q,approx,0.394589552238806,0.05416133162612036,0.06886577606201172
2020,D5,2,word2vec,5,q2i,exact,0.6352611940298507,0.02661195779601407,0.09454607963562012
2021,D5,2,word2vec,5,i2q,exact,0.5298507462686567,0.014545454545454545,0.10897231101989746
2022,D5,2,word2vec,5,q2i,approx,0.376865671641791,0.015787416959749903,0.07926559448242188
2023,D5,2,word2vec,5,i2q,approx,0.43470149253731344,0.011933418693982074,0.06883811950683594
2024,D5,2,word2vec,10,q2i,exact,0.6875,0.014400156311059007,0.11589193344116211
2025,D5,2,word2vec,10,i2q,exact,0.5373134328358209,0.007375160051216389,0.1444389820098877
2026,D5,2,word2vec,10,q2i,approx,0.4039179104477612,0.008460336068776867,0.08565020561218262
2027,D5,2,word2vec,10,i2q,approx,0.435634328358209,0.005979513444302176,0.07824921607971191
2028,D5,2,fasttext,1,q2i,exact,0.20149253731343283,0.04220398593200469,0.0778970718383789
2029,D5,2,fasttext,1,i2q,exact,0.4869402985074627,0.06683738796414852,0.08087468147277832
2030,D5,2,fasttext,1,q2i,approx,0.12033582089552239,0.025205158264947247,0.07359933853149414
2031,D5,2,fasttext,1,i2q,approx,0.4291044776119403,0.058898847631242,0.06257486343383789
2032,D5,2,fasttext,5,q2i,exact,0.2994402985074627,0.012543962485345839,0.09149408340454102
2033,D5,2,fasttext,5,i2q,exact,0.5373134328358209,0.014750320102432778,0.10883259773254395
2034,D5,2,fasttext,5,q2i,approx,0.15111940298507462,0.006330597889800703,0.08188796043395996
2035,D5,2,fasttext,5,i2q,approx,0.46548507462686567,0.012778489116517286,0.06959700584411621
2036,D5,2,fasttext,10,q2i,exact,0.34888059701492535,0.0073075420085971085,0.11618995666503906
2037,D5,2,fasttext,10,i2q,exact,0.5652985074626866,0.007759282970550576,0.14523983001708984
2038,D5,2,fasttext,10,q2i,approx,0.166044776119403,0.0034779210629152014,0.08466839790344238
2039,D5,2,fasttext,10,i2q,approx,0.48973880597014924,0.006722151088348271,0.07728695869445801
2040,D5,2,glove,1,q2i,exact,0.47201492537313433,0.09886674482219616,0.07785940170288086
2041,D5,2,glove,1,i2q,exact,0.5457089552238806,0.07490396927016646,0.08101534843444824
2042,D5,2,glove,1,q2i,approx,0.291044776119403,0.06096131301289566,0.07629966735839844
2043,D5,2,glove,1,i2q,approx,0.4085820895522388,0.05608194622279129,0.05995655059814453
2044,D5,2,glove,5,q2i,exact,0.6436567164179104,0.026963657678780773,0.09097552299499512
2045,D5,2,glove,5,i2q,exact,0.585820895522388,0.016081946222791292,0.10797762870788574
2046,D5,2,glove,5,q2i,approx,0.3908582089552239,0.016373583431027745,0.08048081398010254
2047,D5,2,glove,5,i2q,approx,0.4412313432835821,0.012112676056338029,0.06689238548278809
2048,D5,2,glove,10,q2i,exact,0.6809701492537313,0.014263384134427511,0.11674332618713379
2049,D5,2,glove,10,i2q,exact,0.5970149253731343,0.00819462227912932,0.14528179168701172
2050,D5,2,glove,10,q2i,approx,0.40951492537313433,0.008577569363032434,0.0869443416595459
2051,D5,2,glove,10,i2q,approx,0.4458955223880597,0.006120358514724712,0.07490658760070801
2052,D5,2,bert,1,q2i,exact,0.07182835820895522,0.015044939429464634,0.13138771057128906
2053,D5,2,bert,1,i2q,exact,0.09514925373134328,0.013060179257362355,0.13058805465698242
2054,D5,2,bert,1,q2i,approx,0.06716417910447761,0.01406799531066823,0.14411234855651855
2055,D5,2,bert,1,i2q,approx,0.0914179104477612,0.012548015364916773,0.10290122032165527
2056,D5,2,bert,5,q2i,exact,0.13712686567164178,0.005744431418522861,0.14212417602539062
2057,D5,2,bert,5,i2q,exact,0.16324626865671643,0.004481434058898848,0.1617281436920166
2058,D5,2,bert,5,q2i,approx,0.12126865671641791,0.005080109417741305,0.14400196075439453
2059,D5,2,bert,5,i2q,approx,0.15671641791044777,0.004302176696542894,0.1122438907623291
2060,D5,2,bert,10,q2i,exact,0.16138059701492538,0.0033802266510355606,0.16951656341552734
2061,D5,2,bert,10,i2q,exact,0.19682835820895522,0.002701664532650448,0.20078611373901367
2062,D5,2,bert,10,q2i,approx,0.13805970149253732,0.0028917545916373583,0.15292572975158691
2063,D5,2,bert,10,i2q,approx,0.1875,0.0025736235595390524,0.11814093589782715
2064,D5,2,distilbert,1,q2i,exact,0.08675373134328358,0.01817116060961313,0.13275957107543945
2065,D5,2,distilbert,1,i2q,exact,0.0914179104477612,0.012548015364916773,0.13086748123168945
2066,D5,2,distilbert,1,q2i,approx,0.0830223880597015,0.017389605314576007,0.14040136337280273
2067,D5,2,distilbert,1,i2q,approx,0.08675373134328358,0.011907810499359794,0.10077643394470215
2068,D5,2,distilbert,5,q2i,exact,0.13432835820895522,0.005627198124267292,0.14038586616516113
2069,D5,2,distilbert,5,i2q,exact,0.14458955223880596,0.003969270166453265,0.17090320587158203
2070,D5,2,distilbert,5,q2i,approx,0.12686567164179105,0.005314576006252443,0.1501598358154297
2071,D5,2,distilbert,5,i2q,approx,0.13619402985074627,0.003738796414852753,0.11113691329956055
2072,D5,2,distilbert,10,q2i,exact,0.16417910447761194,0.003438843298163345,0.17062115669250488
2073,D5,2,distilbert,10,i2q,exact,0.18936567164179105,0.0025992317541613315,0.19640588760375977
2074,D5,2,distilbert,10,q2i,approx,0.15205223880597016,0.00318483782727628,0.14855694770812988
2075,D5,2,distilbert,10,i2q,approx,0.17630597014925373,0.0024199743918053777,0.11588501930236816
2076,D5,2,roberta,1,q2i,exact,0.1296641791044776,0.027159046502540054,0.13144993782043457
2077,D5,2,roberta,1,i2q,exact,0.06529850746268656,0.008962868117797696,0.132432222366333
2078,D5,2,roberta,1,q2i,approx,0.10820895522388059,0.022665103556076593,0.14665651321411133
2079,D5,2,roberta,1,i2q,approx,0.03824626865671642,0.005249679897567221,0.1023871898651123
2080,D5,2,roberta,5,q2i,exact,0.19029850746268656,0.007971864009378663,0.14435362815856934
2081,D5,2,roberta,5,i2q,exact,0.08208955223880597,0.0022535211267605635,0.15943098068237305
2082,D5,2,roberta,5,q2i,approx,0.1501865671641791,0.006291520125048847,0.14524602890014648
2083,D5,2,roberta,5,i2q,approx,0.041044776119402986,0.0011267605633802818,0.10878157615661621
2084,D5,2,roberta,10,q2i,exact,0.21361940298507462,0.004474404064087534,0.16587567329406738
2085,D5,2,roberta,10,i2q,exact,0.09235074626865672,0.0012676056338028169,0.19600915908813477
2086,D5,2,roberta,10,q2i,approx,0.1669776119402985,0.0034974599452911293,0.15065431594848633
2087,D5,2,roberta,10,i2q,approx,0.043843283582089554,0.0006017925736235595,0.11052656173706055
2088,D5,2,xlnet,1,q2i,exact,0.009328358208955223,0.0019538882375928096,0.1323072910308838
2089,D5,2,xlnet,1,i2q,exact,0.013992537313432836,0.0019206145966709346,0.13122820854187012
2090,D5,2,xlnet,1,q2i,approx,0.008395522388059701,0.0017584994138335288,0.13745832443237305
2091,D5,2,xlnet,1,i2q,approx,0.013059701492537313,0.001792573623559539,0.0980536937713623
2092,D5,2,xlnet,5,q2i,exact,0.018656716417910446,0.0007815552950371239,0.14209842681884766
2093,D5,2,xlnet,5,i2q,exact,0.016791044776119403,0.0004609475032010243,0.15958762168884277
2094,D5,2,xlnet,5,q2i,approx,0.017723880597014924,0.0007424775302852677,0.14456748962402344
2095,D5,2,xlnet,5,i2q,approx,0.01585820895522388,0.0004353393085787452,0.10484099388122559
2096,D5,2,xlnet,10,q2i,exact,0.01958955223880597,0.00041031652989449003,0.1697981357574463
2097,D5,2,xlnet,10,i2q,exact,0.018656716417910446,0.00025608194622279127,0.2047276496887207
2098,D5,2,xlnet,10,q2i,approx,0.017723880597014924,0.00037123876514263385,0.1499340534210205
2099,D5,2,xlnet,10,i2q,approx,0.017723880597014924,0.00024327784891165172,0.10834980010986328
2100,D5,2,albert,1,q2i,exact,0.026119402985074626,0.005470887065259867,0.1331026554107666
2101,D5,2,albert,1,i2q,exact,0.016791044776119403,0.0023047375160051217,0.13150787353515625
2102,D5,2,albert,1,q2i,approx,0.027052238805970148,0.005666275889019148,0.1342000961303711
2103,D5,2,albert,1,i2q,approx,0.016791044776119403,0.0023047375160051217,0.09715819358825684
2104,D5,2,albert,5,q2i,exact,0.0457089552238806,0.0019148104728409535,0.14080214500427246
2105,D5,2,albert,5,i2q,exact,0.03731343283582089,0.001024327784891165,0.1652388572692871
2106,D5,2,albert,5,q2i,approx,0.04477611940298507,0.0018757327080890973,0.14940428733825684
2107,D5,2,albert,5,i2q,approx,0.03731343283582089,0.001024327784891165,0.10266375541687012
2108,D5,2,albert,10,q2i,exact,0.05317164179104478,0.0011137162954279016,0.16604948043823242
2109,D5,2,albert,10,i2q,exact,0.0457089552238806,0.0006274007682458387,0.19746041297912598
2110,D5,2,albert,10,q2i,approx,0.05223880597014925,0.0010941774130519735,0.14993786811828613
2111,D5,2,albert,10,i2q,approx,0.0457089552238806,0.0006274007682458387,0.11206316947937012
2112,D5,2,smpnet,1,q2i,exact,0.6427238805970149,0.1346228995701446,0.13302040100097656
2113,D5,2,smpnet,1,i2q,exact,0.808768656716418,0.11101152368758002,0.13248276710510254
2114,D5,2,smpnet,1,q2i,approx,0.542910447761194,0.11371629542790153,0.17093992233276367
2115,D5,2,smpnet,1,i2q,approx,0.7555970149253731,0.10371318822023047,0.1360151767730713
