,Case,Columns,Vectorizer,k,Direction,Exact,Recall,Precision,Time
588,D9,0,distilbert,10,i2q,exact,0.9302426343154246,0.003499421381187554,10.416768550872803
589,D9,0,distilbert,5,i2q,exact,0.9185441941074524,0.006910827506397405,4.616075754165649
590,D9,0,distilbert,1,i2q,exact,0.8830155979202773,0.03321760957084413,1.384777545928955
591,D9,0,roberta,10,i2q,exact,0.9077123050259965,0.0034146659495053215,11.063271760940552
592,D9,0,roberta,5,i2q,exact,0.8925476603119584,0.0067152380486691764,4.249110460281372
593,D9,0,roberta,1,i2q,exact,0.8392547660311959,0.03157139830163154,0.9955477714538574
594,D9,0,xlnet,10,i2q,exact,0.6373483535528596,0.0023976007693185335,8.103123664855957
595,D9,0,xlnet,5,i2q,exact,0.6243500866551126,0.004697406809772953,4.664386987686157
596,D9,0,xlnet,1,i2q,exact,0.5961871750433275,0.02242759115283686,2.0566861629486084
597,D9,0,albert,10,i2q,exact,0.7690641247833622,0.002893094062230046,9.522889375686646
598,D9,0,albert,5,i2q,exact,0.7534662045060658,0.005668834449823155,6.265379428863525
599,D9,0,albert,1,i2q,exact,0.7274696707105719,0.027366224960474632,1.4429864883422852
600,D9,0,smpnet,10,i2q,exact,0.9961005199306759,0.00374716802764331,11.312503099441528
601,D9,0,smpnet,5,i2q,exact,0.9930675909878682,0.007471517285218327,4.572437047958374
602,D9,0,smpnet,1,i2q,exact,0.979636048526863,0.03685231366029371,1.6734297275543213
603,D9,0,st5,10,i2q,exact,0.9995667244367418,0.003760207324825192,17.7972629070282
604,D9,0,st5,5,i2q,exact,0.9974003466204506,0.007504115528173032,7.097927808761597
605,D9,0,st5,1,i2q,exact,0.9865684575389948,0.037113099603931346,1.989424228668213
606,D9,0,sdistilroberta,10,i2q,exact,0.9974003466204506,0.003752057764086516,13.601985931396484
607,D9,0,sdistilroberta,5,i2q,exact,0.9952339688041595,0.007487816406695679,9.464864253997803
608,D9,0,sdistilroberta,1,i2q,exact,0.9787694974003466,0.036819715417339006,5.851651906967163
609,D9,0,sminilm,10,i2q,exact,0.9965337954939342,0.0037487979397910452,17.15551996231079
610,D9,0,sminilm,5,i2q,exact,0.9939341421143848,0.007478036933809267,4.162225008010864
611,D9,0,sminilm,1,i2q,exact,0.9753032928942807,0.03668932244552019,1.6931779384613037
612,D9,1,word2vec,10,i2q,exact,0.13301559792027728,0.0005003830293547177,8.871528148651123
613,D9,1,word2vec,5,i2q,exact,0.11438474870017332,0.0008605936140042052,9.252988576889038
614,D9,1,word2vec,1,i2q,exact,0.06629116117850953,0.0024937655860349127,1.9214634895324707
615,D9,1,fasttext,10,i2q,exact,0.737001733102253,0.002772480563297638,7.562810182571411
616,D9,1,fasttext,5,i2q,exact,0.6910745233968805,0.005199419751275406,4.4651384353637695
617,D9,1,fasttext,1,i2q,exact,0.49220103986135183,0.018515801998272293,0.988166332244873
618,D9,1,glove,10,i2q,exact,0.3778162911611785,0.0014212833928251268,7.516664266586304
619,D9,1,glove,5,i2q,exact,0.3310225303292894,0.0024905057617394424,5.253948211669922
620,D9,1,glove,1,i2q,exact,0.20580589254766032,0.007742082701742376,1.046727180480957
621,D9,1,bert,10,i2q,exact,0.19670710571923744,0.0007399801150717976,12.062220573425293
622,D9,1,bert,5,i2q,exact,0.13778162911611785,0.0010366241259596107,5.445613861083984
623,D9,1,bert,1,i2q,exact,0.05285961871750433,0.001988492820236989,1.910705327987671
624,D9,1,distilbert,10,i2q,exact,0.18630849220103987,0.0007008622235261519,9.998680830001831
625,D9,1,distilbert,5,i2q,exact,0.14471403812824957,0.0010887813146871384,5.206449031829834
626,D9,1,distilbert,1,i2q,exact,0.0658578856152513,0.00247746646455756,1.8345224857330322
627,D9,1,roberta,10,i2q,exact,0.5433275563258232,0.0020439098332599875,8.700925350189209
628,D9,1,roberta,5,i2q,exact,0.4852686308492201,0.003651003210926931,8.882976531982422
629,D9,1,roberta,1,i2q,exact,0.3223570190641248,0.012126546379150165,1.625736951828003
630,D9,1,xlnet,10,i2q,exact,0.08752166377816291,0.0003292422538425179,14.295267581939697
631,D9,1,xlnet,5,i2q,exact,0.0684575389948007,0.0005150522386843349,3.2339391708374023
632,D9,1,xlnet,1,i2q,exact,0.029462738301559793,0.0011083402604599613,0.8913054466247559
633,D9,1,albert,10,i2q,exact,0.07105719237435008,0.00026730559222857886,6.365092992782593
634,D9,1,albert,5,i2q,exact,0.055025996533795495,0.00041399768552475023,3.2436373233795166
635,D9,1,albert,1,i2q,exact,0.022097053726169845,0.0008312551953449709,0.9564974308013916
636,D9,1,smpnet,10,i2q,exact,0.7816291161178509,0.0029403615145143676,6.342710733413696
637,D9,1,smpnet,5,i2q,exact,0.7361351819757366,0.005538441478004336,3.277658224105835
638,D9,1,smpnet,1,i2q,exact,0.5329289428076257,0.020047919417143414,0.9137353897094727
639,D9,1,st5,10,i2q,exact,0.925476603119584,0.0034814923475624663,5.830600023269653
640,D9,1,st5,5,i2q,exact,0.901213171577123,0.006780434534578586,2.851747989654541
641,D9,1,st5,1,i2q,exact,0.725736568457539,0.027301028474565222,0.7643299102783203
642,D9,1,sdistilroberta,10,i2q,exact,0.8405545927209706,0.0031620295666063597,5.248209714889526
643,D9,1,sdistilroberta,5,i2q,exact,0.7993934142114385,0.006014375825143025,2.8092122077941895
644,D9,1,sdistilroberta,1,i2q,exact,0.6169844020797227,0.023209948983749777,0.8065621852874756
645,D9,1,sminilm,10,i2q,exact,0.8869150779896013,0.00333643016641403,5.2892234325408936
646,D9,1,sminilm,5,i2q,exact,0.8518197573656846,0.0064088145648949525,2.8847599029541016
647,D9,1,sminilm,1,i2q,exact,0.6494800693240901,0.024432383094551202,0.7292952537536621
648,D10,0,word2vec,10,i2q,exact,0.48939334295586756,0.04826589595375722,2.0882437229156494
649,D10,0,word2vec,5,i2q,exact,0.4809954949044307,0.09487533431110344,1.1511297225952148
650,D10,0,word2vec,1,i2q,exact,0.4306521453877444,0.42472608057976013,0.36075663566589355
651,D10,0,fasttext,10,i2q,exact,0.37239207453090145,0.03672677077042533,2.0120294094085693
652,D10,0,fasttext,5,i2q,exact,0.36438787560687574,0.07187473039427142,1.1796085834503174
653,D10,0,fasttext,1,i2q,exact,0.32690373091895203,0.3224053144681218,0.35671401023864746
654,D10,0,glove,10,i2q,exact,0.4296024143813148,0.04236907945820033,2.039807081222534
655,D10,0,glove,5,i2q,exact,0.415343568210646,0.08192563195582779,1.1800479888916016
656,D10,0,glove,1,i2q,exact,0.3599702576214845,0.35501682339746354,0.36661696434020996
657,D10,0,bert,10,i2q,exact,0.040545860123343394,0.00399879216633595,2.1618096828460693
658,D10,0,bert,5,i2q,exact,0.028911341468748634,0.005702700370977483,1.2040512561798096
659,D10,0,bert,1,i2q,exact,0.013952674627126798,0.013760676386851868,0.4012906551361084
660,D10,0,distilbert,10,i2q,exact,0.19310676639111227,0.019044948667069277,2.0744638442993164
661,D10,0,distilbert,5,i2q,exact,0.15894676989021564,0.03135191096540419,1.1851487159729004
662,D10,0,distilbert,1,i2q,exact,0.0981935878931024,0.09684237770684151,0.40348267555236816
663,D10,0,roberta,10,i2q,exact,0.04898744696671478,0.004831334656198775,2.0839450359344482
664,D10,0,roberta,5,i2q,exact,0.04163932992170756,0.008213268915537917,1.183884859085083
665,D10,0,roberta,1,i2q,exact,0.024712417443030224,0.02437235786385989,0.3986954689025879
666,D10,0,xlnet,10,i2q,exact,0.009360101473997288,0.0009231300146665516,2.1124513149261475
667,D10,0,xlnet,5,i2q,exact,0.0070419455014652495,0.0013890087136571479,1.177229404449463
668,D10,0,xlnet,1,i2q,exact,0.003367886978961641,0.0033215425761366577,0.4006969928741455
669,D10,0,albert,10,i2q,exact,0.0038490136902418755,0.00037960486584418944,2.1004724502563477
670,D10,0,albert,5,i2q,exact,0.0023618947644666053,0.00046587869899059617,1.180950403213501
671,D10,0,albert,1,i2q,exact,0.0008747758386913353,0.000862738331464067,0.3929142951965332
672,D10,0,smpnet,10,i2q,exact,0.5472160258933648,0.053968596324734705,2.0760610103607178
673,D10,0,smpnet,5,i2q,exact,0.5390368718016009,0.10632387196963161,1.1857829093933105
674,D10,0,smpnet,1,i2q,exact,0.48064558456895423,0.47403157622293157,0.4004213809967041
675,D10,0,st5,10,i2q,exact,0.5664610943445743,0.05586662065395565,2.127906322479248
676,D10,0,st5,5,i2q,exact,0.564361632331715,0.11131912690880856,1.1892080307006836
677,D10,0,st5,1,i2q,exact,0.5340069107291257,0.5266586144422397,0.42215895652770996
678,D10,0,sdistilroberta,10,i2q,exact,0.552858330052924,0.054525062548529034,2.0913219451904297
679,D10,0,sdistilroberta,5,i2q,exact,0.5462537724708043,0.10774739021654732,1.1873242855072021
680,D10,0,sdistilroberta,1,i2q,exact,0.4940733936928662,0.487274609610905,0.43692469596862793
681,D10,0,sminilm,10,i2q,exact,0.5611249617285571,0.055340350271762574,2.018773078918457
682,D10,0,sminilm,5,i2q,exact,0.5581944626689411,0.11010266586144422,1.1259667873382568
683,D10,0,sminilm,1,i2q,exact,0.5193981542229804,0.5122508843067898,0.34900641441345215
684,D10,1,word2vec,10,i2q,exact,0.03171062415256091,0.0031274264515572425,2.062483549118042
685,D10,1,word2vec,5,i2q,exact,0.025237282946245023,0.004978000172547666,1.1168982982635498
686,D10,1,word2vec,1,i2q,exact,0.012290600533613262,0.01212147355707014,0.352130651473999
687,D10,1,fasttext,10,i2q,exact,0.030092288850981936,0.0029678198602363904,2.0105278491973877
688,D10,1,fasttext,5,i2q,exact,0.025499715697852424,0.00502976447243551,1.1723215579986572
689,D10,1,fasttext,1,i2q,exact,0.0156584875125749,0.015443016133206798,0.3675422668457031
690,D10,1,glove,10,i2q,exact,0.0596159734068145,0.005879561728927616,2.014646530151367
691,D10,1,glove,5,i2q,exact,0.05288019944889122,0.010430506427400569,1.1279616355895996
692,D10,1,glove,1,i2q,exact,0.034291212876700346,0.03381934259339142,0.3534400463104248
693,D10,1,bert,10,i2q,exact,0.010890959191707125,0.0010741092226727634,2.0453593730926514
694,D10,1,bert,5,i2q,exact,0.007916721340156585,0.0015615563799499612,1.1710608005523682
695,D10,1,bert,1,i2q,exact,0.0037177973144381753,0.0036666379087222844,0.3977227210998535
696,D10,1,distilbert,10,i2q,exact,0.03061715435419674,0.0030195841601242343,2.1823952198028564
697,D10,1,distilbert,5,i2q,exact,0.02392511918820802,0.004719178673108446,1.1664166450500488
698,D10,1,distilbert,1,i2q,exact,0.012071906573940428,0.011905788974204124,0.39687228202819824
699,D10,1,roberta,10,i2q,exact,0.032716616367055945,0.00322664135967561,2.059570789337158
700,D10,1,roberta,5,i2q,exact,0.0288238638848795,0.005685445604348202,1.203559398651123
701,D10,1,roberta,1,i2q,exact,0.017670471941564975,0.01742731429557415,0.39325976371765137
702,D10,1,xlnet,10,i2q,exact,0.0017495516773826706,0.0001725476662928134,2.050847291946411
703,D10,1,xlnet,5,i2q,exact,0.001312163758037003,0.0002588214994392201,1.165820598602295
704,D10,1,xlnet,1,i2q,exact,0.0006560818790185015,0.0006470537485980502,0.39806509017944336
705,D10,1,albert,10,i2q,exact,0.003936491274111009,0.00038823224915883014,2.051088571548462
706,D10,1,albert,5,i2q,exact,0.0031491930192888073,0.0006211715986541282,1.1731138229370117
707,D10,1,albert,1,i2q,exact,0.0011809473822333026,0.0011646967474764904,0.39541077613830566
708,D10,1,smpnet,10,i2q,exact,0.06294012159384157,0.006207402294883962,2.052993059158325
709,D10,1,smpnet,5,i2q,exact,0.0559419148843109,0.011034423259425417,1.2713491916656494
710,D10,1,smpnet,1,i2q,exact,0.03630319730569042,0.03580364075575878,0.40532755851745605
711,D10,1,st5,10,i2q,exact,0.06473341206315882,0.006384263652834095,2.0604517459869385
712,D10,1,st5,5,i2q,exact,0.057560250185889866,0.011353636442067121,1.174654245376587
713,D10,1,st5,1,i2q,exact,0.03831518173468049,0.03778793891812613,0.4000244140625
714,D10,1,sdistilroberta,10,i2q,exact,0.06127804750032804,0.006043482011905789,2.1156110763549805
715,D10,1,sdistilroberta,5,i2q,exact,0.05506713904561956,0.010861875593132602,1.2082607746124268
716,D10,1,sdistilroberta,1,i2q,exact,0.03512224992345712,0.03463894400828229,0.4024534225463867
717,D10,1,sminilm,10,i2q,exact,0.06237151729869221,0.006151324303338797,2.1153674125671387
718,D10,1,sminilm,5,i2q,exact,0.05611687005204916,0.01106893279268398,1.1378324031829834
719,D10,1,sminilm,1,i2q,exact,0.03722171193631632,0.03670951600379605,0.3533477783203125
